s_008um_00285_00610-1,
s_008um_00695_00423-1,
s_008um_00528_00593-1,
s_008um_00588_00410-1,
s_008um_00585_00381-1,
s_008um_00308_00600-1,
s_008um_00158_00228-1,
s_008um_00681_00215-1,
s_008um_00499_00382-1,
s_008um_00473_00591-1,
s_008um_00629_00223-1,
s_008um_00622_00622-1,
s_008um_00622_00206-1,
s_008um_00631_00612-1,
s_008um_00472_00219-1,
s_008um_00599_00610-1,
s_008um_00342_00600-1,
s_008um_00616_00211-1,
s_008um_00607_00414-1,
s_008um_00528_00373-1,
s_008um_00443_00205-1,CS2
s_008um_00358_00391-1,
s_008um_00652_00400-1,
s_008um_00295_00371-1,
s_008um_00319_00610-1,
s_008um_00657_00411-1,
s_008um_00540_00208-1,
s_008um_00408_00215-1,
s_008um_00170_00239-1,
s_008um_00605_00222-1,
s_008um_00562_00380-1,
s_008um_00363_00603-1,
s_008um_00311_00612-1,
s_008um_00601_00410-1,
s_008um_00125_00234-1,
s_008um_00559_00202-1,
s_008um_00243_00220-1,
s_008um_00333_00213-1,
s_008um_00576_00193-1,
s_008um_00538_00379-1,
s_008um_00257_00388-1,
s_008um_00599_00228-1,
s_008um_00251_00387-1,
s_008um_00425_00393-1,
s_008um_00517_00205-1,
s_008um_00586_00618-1,
s_008um_00214_00221-1,
s_008um_00605_00196-1,
s_008um_00663_00611-1,
s_008um_00500_00392-1,
s_008um_00145_00233-1,
s_008um_00528_00607-1,
s_008um_00367_00391-1,
s_008um_00409_00219-1,
s_008um_00589_00199-1,
s_008um_00257_00372-1,
s_008um_00690_00616-1,
s_008um_00213_00215-1,
s_008um_00633_00595-1,
s_008um_00576_00391-1,
s_008um_00655_00405-1,
s_008um_00559_00390-1,
s_008um_00272_00387-1,
s_008um_00457_00600-1,
s_008um_00365_00209-1,
s_008um_00273_00374-1,
s_008um_00399_00605-1,
s_008um_00662_00403-1,
s_008um_00543_00216-1,
s_008um_00670_00212-1,
s_008um_00517_00203-1,
s_008um_00263_00383-1,
s_008um_00319_00378-1,
s_008um_00392_00218-1,
s_008um_00276_00367-1,
s_008um_00419_00389-1,
s_008um_00690_00423-1,
s_008um_00230_00222-1,
s_008um_00523_00388-1,
s_008um_00607_00216-1,
s_008um_00560_00383-1,
s_008um_00530_00375-1,
s_008um_00621_00221-1,
s_008um_00400_00388-1,
s_008um_00574_00378-1,
s_008um_00607_00213-1,
s_008um_00156_00406-1,
s_008um_00643_00622-1,
s_008um_00657_00414-1,
s_008um_00692_00603-1,
s_008um_00113_00235-1,
s_008um_00384_00211-1,
s_008um_00331_00370-1,
s_008um_00632_00232-1,
s_008um_00508_00371-1,
s_008um_00619_00620-1,
s_008um_00577_00206-1,
s_008um_00572_00392-1,
s_008um_00716_00615-1,
s_008um_00487_00204-1,
s_008um_00397_00371-1,
s_008um_00439_00392-1,
s_008um_00667_00621-1,
s_008um_00260_00597-1,
s_008um_00540_00605-1,
s_008um_00613_00609-1,
s_008um_00631_00207-1,
s_008um_00157_00234-1,
s_008um_00503_00375-1,
s_008um_00651_00414-1,
s_008um_00517_00394-1,
s_008um_00505_00587-1,
s_008um_00642_00217-1,
s_008um_00582_00384-1,
s_008um_00665_00216-1,
s_008um_00698_00619-1,
s_008um_00320_00373-1,
s_008um_00629_00194-1,
s_008um_00239_00382-1,
s_008um_00649_00408-1,
s_008um_00596_00385-1,
s_008um_00635_00607-1,
s_008um_00292_00607-1,
s_008um_00325_00381-1,
s_008um_00220_00218-1,
s_008um_00586_00394-1,
s_008um_00700_00421-1,
s_008um_00434_00216-1,CS2
s_008um_00601_00199-1,
s_008um_00685_00420-1,
s_008um_00245_00599-1,
s_008um_00592_00616-1,
s_008um_00471_00387-1,
s_008um_00677_00606-1,
s_008um_00584_00204-1,
s_008um_00346_00206-1,
s_008um_00306_00382-1,
s_008um_00620_00613-1,
s_008um_00362_00374-1,
s_008um_00318_00375-1,
s_008um_00547_00214-1,
s_008um_00246_00590-1,
s_008um_00215_00391-1,
s_008um_00663_00408-1,
s_008um_00441_00393-1,
s_008um_00613_00408-1,
s_008um_00615_00393-1,
s_008um_00566_00218-1,
s_008um_00561_00208-1,
s_008um_00292_00382-1,
s_008um_00451_00382-1,
s_008um_00555_00207-1,
s_008um_00612_00408-1,
s_008um_00671_00409-1,
s_008um_00551_00385-1,
s_008um_00665_00602-1,
s_008um_00341_00208-1,
s_008um_00523_00381-1,
s_008um_00382_00372-1,
s_008um_00248_00599-1,
s_008um_00249_00604-1,
s_008um_00348_00615-1,
s_008um_00674_00617-1,
s_008um_00490_00212-1,
s_008um_00596_00378-1,
s_008um_00145_00243-1,
s_008um_00224_00598-1,
s_008um_00457_00384-1,
s_008um_00662_00216-1,
s_008um_00194_00404-1,
s_008um_00413_00608-1,
s_008um_00245_00601-1,
s_008um_00197_00222-1,
s_008um_00374_00384-1,
s_008um_00566_00612-1,
s_008um_00549_00601-1,
s_008um_00613_00608-1,
s_008um_00629_00396-1,
s_008um_00336_00614-1,
s_008um_00439_00217-1,CS2
s_008um_00427_00378-1,
s_008um_00376_00215-1,
s_008um_00647_00229-1,
s_008um_00505_00596-1,
s_008um_00258_00219-1,
s_008um_00526_00384-1,
s_008um_00372_00374-1,
s_008um_00184_00228-1,
s_008um_00434_00604-1,
s_008um_00301_00206-1,
s_008um_00127_00231-1,
s_008um_00470_00210-1,
s_008um_00226_00225-1,
s_008um_00676_00597-1,
s_008um_00579_00213-1,
s_008um_00677_00613-1,
s_008um_00415_00389-1,
s_008um_00687_00411-1,
s_008um_00540_00212-1,
s_008um_00601_00395-1,
s_008um_00603_00198-1,
s_008um_00678_00600-1,
s_008um_00486_00588-1,
s_008um_00216_00393-1,
s_008um_00438_00382-1,
s_008um_00228_00387-1,
s_008um_00453_00221-1,CS2
s_008um_00579_00613-1,
s_008um_00480_00594-1,
s_008um_00558_00381-1,
s_008um_00641_00234-1,
s_008um_00643_00399-1,
s_008um_00425_00377-1,
s_008um_00607_00401-1,
s_008um_00623_00614-1,
s_008um_00631_00618-1,
s_008um_00673_00607-1,
s_008um_00294_00217-1,
s_008um_00312_00369-1,
s_008um_00438_00377-1,
s_008um_00382_00612-1,
s_008um_00498_00376-1,
s_008um_00645_00398-1,
s_008um_00615_00202-1,
s_008um_00571_00194-1,
s_008um_00254_00224-1,
s_008um_00307_00390-1,
s_008um_00404_00392-1,
s_008um_00636_00212-1,
s_008um_00595_00600-1,
s_008um_00283_00380-1,
s_008um_00220_00381-1,
s_008um_00571_00216-1,
s_008um_00657_00210-1,
s_008um_00514_00594-1,
s_008um_00460_00393-1,
s_008um_00603_00406-1,
s_008um_00651_00609-1,
s_008um_00473_00217-1,
s_008um_00451_00602-1,
s_008um_00262_00385-1,
s_008um_00554_00606-1,
s_008um_00313_00211-1,
s_008um_00174_00231-1,
s_008um_00255_00222-1,
s_008um_00433_00392-1,
s_008um_00237_00604-1,
s_008um_00630_00215-1,
s_008um_00327_00390-1,
s_008um_00337_00375-1,
s_008um_00540_00379-1,
