group,names,scores,logfoldchanges,pvals,pvals_adj
0,Vdr,-0.87119746,3.1437566,0.3836463397369808,0.41911526822115097
0,Hlcs,-0.87141705,,0.3835264958554374,0.41911526822115097
0,Gm42047,-0.8714299,,0.3835194469292931,0.41911526822115097
0,Gm42303,-0.8715268,5.2454586,0.38346658251184707,0.41911526822115097
0,Gm14966,-0.8715591,,0.3834489620310003,0.41911526822115097
0,Gabra2,-0.875879,,0.3810958148501109,0.4170820694361742
0,Il1rapl1,-0.875879,,0.3810958148501109,0.4170820694361742
0,Syne3,-0.8761825,,0.3809308305684752,0.4170820694361742
0,Hivep1,-0.88519686,,0.3760504625491332,0.41200747888849254
0,Ift140,-0.8855004,,0.37588682661244976,0.41197740960241325
0,Egln2,-0.88554555,3.9739828,0.37586245906468796,0.41197740960241325
0,Tmem178,-0.8900592,,0.3734340986727893,0.4095859856726569
0,Wscd1,-0.8905435,,0.3731741231694534,0.4094493009022838
0,Arap3,-0.89451474,,0.37104655358037153,0.407262635914595
0,Ralgapa2,-0.89484406,,0.3708704596458877,0.407217110863452
0,Vsig10,-0.9040715,,0.3659574848809638,0.4019685518391124
0,Ppfia3,-0.9041038,4.8795795,0.3659403662360632,0.4019685518391124
0,Lsr,-0.9041232,,0.36593009528897424,0.4019685518391124
0,Aff2,-0.90864325,,0.36353846041500204,0.3997469439314363
0,Aph1c,-0.9087724,,0.36347027198868487,0.3997469439314363
0,Lypd6,-0.9088305,,0.3634395898076134,0.3997469439314363
0,Rapgef5,-0.9131504,,0.3611634194648693,0.39756890243130627
0,Tspan17,-0.9134281,,0.3610174249572895,0.3975528614837279
0,Cp,-0.9179805,,0.35862907498635643,0.39506662484840793
0,Pygm,-0.9180903,,0.35857160651911146,0.39506662484840793
0,Kcnn2,-0.9224683,,0.3562843514443176,0.39276973874601334
0,AW554918,-0.9226879,4.7238345,0.3561698940210333,0.39276973874601334
0,Mok,-0.92740816,,0.3537146683232332,0.3902213244630855
0,Grb14,-0.93199927,,0.3513369054176486,0.3877395617980252
0,Mybl2,-0.932038,,0.35131688309781417,0.3877395617980252
0,Synpr,-0.9366614,,0.3489327451252642,0.38536748959617534
